글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
156273,공개,일자리안정자금 지원금의 환수대상에 대...,2018-10-26,김**,콜센터1,처리완료,"공동주택(아파트) 용역업체 직원(경비, 미화) 직원의 월보수가 190만원 이하로서 일자리 안정자금을 지급 받았습니다.  그런데 용역업체가 계약기간(2018.1.1.~2018.12.31.)이 끝남에 따라 2018년도에 발생하여 사용하지 못한 연차를 수당으로 지급하면 월평균보수가 190만원을 초과하여 일자리안정자금을 입주자대표회의로 지급된 지급액에서 환급해야 되는지요?  환급해야 한다면 어떤 근거에서 환급해야 하는지요?",콜센터1,"근로복지공단 콜센터입니다. 먼저 우리 공단 홈페이지에 대한 고객님의 관심에 감사드립니다.질문내용에 대한 상세설명을 위해 2018년 10월 29일 오전 11시 17분경 고객님께 전화 드려, ‘2018년도 월평균보수’는 연장․야간․휴일근로, 연차수당 등에 따라 유동적일 수 있음을 감안하여 신고 된 월평균보수 190만원 미만을 기준으로 지급하나, 생산직 및 관련직, 경비청소 등 <단순노무직이 받는 연 240만원 한도의 초과근로수당은 대표적인 비과세 수당>임 등에 대해 설명 드렸으며 그 내용으로 답변을 갈음하겠습니다. 무엇보다 고객님 사업장의 일자리안정자금지원과 관련한 보다 구체적인 사항은 ‘잠실동 ㅇ’ 사업장을 관할하는 서울동부지사 경영복지부(☎ 02-3433-1444)를 통해 상담가능 함을 알려드립니다.  보다 나은 서비스 제공을 위해 항상 노력하겠습니다. 오늘도 행복한 하루 보내시길 바랍니다.  ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시길 바랍니다."
156247,공개,내년 인원 감축이 생기는 경우 지원금...,2018-10-25,임**,콜센터,처리완료,"5층 상가 관리사무소입니다. 집합건물로서 각 개인별 입주 업체에서 관리비를 납부하여 상가관리를 운영하는중입니다. 따라서 관리소장, 기사, 경비, 미화원이 함께하는 중입니다만 요즘 워낙 경기가 어렵다보니 인원감축이야기가 매번 나옵니다. 전체 입주자 중에도 본인의 업소 직원을 감축하다보니 상가 관리실 직원을 감축하지 않을 수 없을것 같은데 이런 경우 일자리 안정자금 2019년에 신청이 가능한지요. 워낙 입주자들의 부담이 커서 그나마 일자리 안정자금으로 대체하였으나  혹여 감축으로 인한 지원금이 없다면 더 많은 직원 감축이 있을 수 있어 문의드립니다.  답변 부탁드리면서 언제나 건강하십시요. 감사합니다.",콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 일자리 안정자금 사업은 ‘18년도 최저임금 인상에 따라 단기적으로 급격한 경영상 어려움에 처할수 있는 소상공인·영세기업에 대한 한시적 지원을 하는 제도로 2019년도 지원기준에 대해서는 답변이 불가하여 현재 기준으로 설명드리오니 업무에 참고하시기 바랍니다. 안정자금을 지원받는 동안에는 해당 사업장의 전체 근로자에 대해 고용유지 의무를 부과했으나, 모든 근로자에 대해 고용유지 의무를 부과한데 따른 사업주 부담가중, 노동자의 실업급여 수급권과의 상충 등을 고려하여 지침이 개정된 바, 안정자금 지원대상자에 한해서만 고용유지 의무를 부과하고 있습니다. 즉, 고용유지 의무부과 대상자를 안정자금 지원대상자로 한정하여, 일자리 안정자금 지원대상이 아닌 근로자 퇴사시에는 상실코드 상관없이 향후 안정자금 계속지원에 영향을 미치지 않으나, 안정자금을 지원대상자가 상실코드 23번(경영상 필요 및 회사 불황으로 인원 감축 등에 의한 퇴사_해고,권고사직,명예퇴직 포함)인 경우 고용조정이 불가피 하였음이 소명되지 않으면 지원이 중지될 수 있음을 안내드립니다. 위 답변이 고객님께 도움이 되었길 바람며, 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.   "
156191,공개,일자리안정자금 문의,2018-10-22,조**,콜센터,처리완료,안녕하세요. 일자리안정자금 문의 드립니다. 기존에 신청 직원 1명은 퇴사 했고 신입직원 1명은 신규로 신청 하려고 합니다. 신청절차 알려 주시면 감사하겠습니다.,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.★  퇴사한 직원은 4대보험 상실신고를 하시면 되고, 신규 입사 등으로 지원대상 근로자가 추가되는 경우에는 추가되는 근로자에 한해서 최초 신청과 동일하게 고용보험 관련 신고서식을 제출하시면 됩니다.        고용보험 가입대상 근로자① 피보험자격취득신고서② 월평균보수변경신고서③ 일자리안정자금 지원 세부내역 ④ 일자리 안정자금 체크리스트                                  ★ 사이버상담실에서는 일반적인 기준사항에 대해서 상담 드리는 곳으로서 일자리안정자금 심사, 결정 및 지급에 관해서는 해당지사에 서류 제출 이후  구체적인 관련서류 검토 등으로 이루어짐을 양해해 주시기 바랍니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.            "
156124,공개,일자리안정지원금 및 최저임금문의,2018-10-17,양**,콜센터,처리완료,"안녕하세요  1.2019년도 부터 시간당 8,350원으로 최저임금이 확저이되었는지 여부  2.19년도에도 사업주가 최저임금 이상 지급하는 190만원(향후 210만원)이하인 근로자에 대해서    일자리안정지원금이 18년도와 마찬가리로 지급될예정인지요?    5인미안 사업주들에 대해서는 인당 14만원 지원이 맞는지요?  연봉협상시 참고사항이오니 답변 부탁드립니다.",콜센터," 고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사 드리며, 문의하신 사항에 대해 아래와 같이 답변드립니다.          1. 2019년 시간당 8,350원으로 최저임금 고시 되었습니다.2. 19년도에도 18년도와 마찬가지로 지급될 예정인지,  - 일자리 안정자금은 ‘18년도 최저임금 인상에 따라 단기적으로 급격한 경영상 어려움에 처할수 있는 소상공인·영세기업에 대한 한시적 지원을 하는 사업으로서 2019년 일자리안정자금 지원 시행계획(안)은 시달되지 않았음을 알려드립니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 또는 관할 근로복지공단 지사로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 지사찾기: 근로복지공단홈페이지→ (우측상단) 공단소개→ 지역본부및지사에서사업장 관할 지역본부(복지사업부) 및 지사(경영복지부)연락처등을 확인할 수 있습니다.        이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
156076,공개,일자리안정자금 대상자 추가신청,2018-10-15,정**,콜센터,처리완료,일자리 안정자금 대상자를 추가신청 하고 싶은데요 기존있던 분들도 포함해서 다시 작성을 해서 신청해야 되나요 아니면 추가되시는 분들만 작성해서 신청하면 될까요?,콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. o 문의하신 일자리 안정자금 최초 신청이후 신규 입사 등으로 지원대상 근로자가 추가되는 경우에는 추가되는 근로자에 한해서 최초 신청과 동일하게 고용보험 관련 신고서식을 제출하시면 됩니다. - 피보험자격취득신고서 - 월평균보수변경신고서 - 일자리안정자금 지원 세부내역 - 일자리 안정자금 신청서(고용보험 적용제외 사업장. 근로자일 경우) o 사이버상담실에서는 일반적인 기준사항에 대해서 상담 드리는 곳으로서 일자리안정자금 심사, 결정 및 지급에 관해서는 해당지사에 서류 제출 이후  구체적인 관련서류 검토 등으로 이루어짐을 양해해 주시기 바랍니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
156073,공개,일자리안정자금,2018-10-15,한**,콜센터,처리완료,안녕하세요  현재 제가 일자리안정자금 지원을 받고 있는중입니다.  월급이 200만원인 a라는 근로자가 11월부터 190만원으로 보수인하를 한다면  제가 일자리안정자금 지원받고있는게 중단되나요?  (a근로자는 보수인하만 할뿐이고 일자리안정자금신청은 하지 않을경우),콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 내용은 임금인하시 일자리안정자금 지원중단 여부에 대한 것으로 보이며일자리안정자금은 최저임금 인상으로 인한 사업주부담을 줄여주기 위하여 지원하고 있는 사업으로 그 지원 요건 중 하나는 최저임금 준수이며 금년도 최저임금은 주40시간 기준 월1,573,770원 이므로 고객님께서 문의하신 내용대로 190만원으로 보수가 인하된다하더라도 일자리안정자금을 지원받고 있다면 지원제한 요건에는 해당하지 않습니다. 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
156062,공개,일자리 안정자금 관련문의,2018-10-15,노**,콜센터,처리완료,"안녕하세요.  일자리 안정자금 지원금 받고자 신청했는데요..  월 보수액이 190만원이하인 경우에만 해당, 13만원씩 지급 되는 것으로 알고 있습니다.   3개월이후에 월 보수월액 변경이 되면서 190만원 이상이 되면, 자동적으로 지원금에 대해서 중단 되는 게 맞는 건가요?/?",콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ○ 일자리 안정자금 지원기준 근로자는 2018년도 월평균보수가 190만원 미만이어야 하는데, 월평균보수는 2018년도에 지급하게될 보수총액(근로소득에서 비과세소득을 제외한 금액)을 근무개월수로 월평균한 개념으로 비과세 소득을 제외 후 산정하시면 됩니다.(세전 기준) 이는 1개월의 보수가 아닌, 2018년도에 지급되는 보수총액을 해당 월수로 나눈 월평균보수의 190만원 미만 여부로 판단됨을 알려드립니다.      ○ 월 평균보수액이 190만원 이상일 경우에는 일자리 안정자금 홈페이지에서  일자리안정자금 상용근로자(일용근자) 변경.제외신고서를 출력한 후 작성하여 사업장관할지사에 제출하시기 바랍니다.                            - 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075) 로 문의하시거나, 개별사례에 대해 보다 구체적인 판단이 필요할 경우, 고객님 사업장의 일자리안정자금 지원금 지급 업무를 담당하고 있는 관할지사에 문의하시면 보다 자세한 안내를 받으실 수 있음을 알려드립니다.  * 지사찾기 : 근로복지공단홈페이지 → (우측 상단) 공단소개 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처 등을 상세하게 검색 가능합니다.이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시기 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
156047,공개,일자리 안정자금 지급 내역을 출력할수...,2018-10-12,임**,콜센터,처리완료,금융기관에 제출용으로 필요할데  받을수 있는 곳이 있나요?,콜센터,"안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사 드리며, 문의하신 사항에 대해 아래와 같이 답변드립니다.           일자리 안정자금 지원금 지급내역은 사업주 본인 또는 사업장 소속 직원(업무담당자)가 근로복지공단 콜센터(☏ 1588-0075)로 유선 요청하시면 소정 정보확인 절차를 거쳐 팩스(※일자리 안정자금 신청시 등록한 팩스번호에 한함)로 발송해 드리고 있음을 알려드립니다.기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎1588-0075)로 또는 관할 근로복지공단 지사로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 관할지사 연락처는 공단 홈페이지 > 공단 소개 > 조직안내 > 지역본부 및 지사 메뉴에서 검색 가능합니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
156017,공개,일자리 안정자금 관련 궁금한점 답변을...,2018-10-10,조**,콜센터,처리완료,"다음과 같이 다섯가지의 질문을 드립니다. 답변을 기다립니다.    1. 상시근로자수 -> 예를들어  ""7월달 6명근무, 8월달 7명근무, 9월달 8명근무""  이지만 8월달에 1명과, 9월달에 2명은 딱 이틀만 와서 일을 했으면 이 이틀만 일한 근로자를 포함해서 계산하나요? 포함하면 평균 7명근무이고, 포함하지 않으면 평균 6명 근무가 되는거 같습니다. 명확한 규정을 요청합니다.  2. 매월 말일 근로자수 -> 해당 사업장에 매달 근무했던 인원을 적는건가요? 이것도 몇명으로 적어야 하는지 모르겠습니다.  3. 월 평균 급여 & 정액급여 -> 정액급여는 월급여에서 원천세만 빼고 계산하면 되는것인지요?  4. 지급희망월 -> 지급희망월은 다음달을 적어야 하는건가요? 예를 들어 현재가 10월이니 지금 신청하면 11월이나 12월을 적어야 하나요?  5. 마지막으로 관련한 내용을 오프라인으로 대면으로 설명을 받을 수 있는 곳이 있나요?",콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ○ 고객님께서 문의하신 내용과 관련하여 2018.10.11. 유선상 안내드린 바와 같이 상시근로자수는 지급희망월 이전 3개월 말일 기준 평균근로자수(지급희망월 기준으로 직전 3개월간 매월 말일 현재 근로자수 합계를 3으로 나눈 평균근로자수)를 기재하며, 일용근로자가 있는 경우 월 사용한 연인원을 22.3(일용근로자의 월간 평균 근로일수)일로 나누어 상용근로자수에 합산합니다.   - 월평균보수는 2018년도에 지급하게 될 보수총액(근로소득에서 비과세소득을 제외한 금액)을 근무개월수로 월평균한 개념으로 비과세 소득을 제외 후 산정하시면 됩니다.(세전 기준) - 또한 정액급여는 최저임금 준수여부를 확인하기 위한 개념으로 매월 1회 이상 정기적․일률적으로 지급되는 급여(최저임금법에 따른 최저임금의 산입범위와 동일)로, 이는 통상 기본급과 통상적인 수당을 의미하기에 매월 정기적․일률적으로 지급되지 않는 상여금, 연차수당, 연장․야간․휴일근로수당 등은 제외됩니다.(세전 기준) - 일자리 안정자금은 사업시행일(‘18.1.1.) 이후 요건을 충족하면 1월부터 소급 신청 가능하므로 지급희망월은 신청인이 최초로 지급받고자 하는 해당월을 기재하시면 됩니다.  일자리 안정자금 지원사업 지원대상 및 신청방법 등에 대한 보다 자세한 안내는 일자리 안정자금 홈페이지에서 안내드리고 있으므로 참고하여 주시기 바라며, 일자리 안정자금 지원대상에 해당하는지 여부는 고객님 사업장 소재지 관할지사 경영복지부에서 요건 심사 후 지원결정 및 지급해드리고 있습니다. 따라서 보다 구체적인 문의사항은 관할지사 담당자에게 문의하시면 자세한 안내를 받으실 수 있음을 알려드립니다. 관할지사 연락처는 공단 홈페이지 > 공단 소개 > 조직안내 > 지역본부 및 지사 메뉴에서 검색 가능합니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시기 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다.  "
155984,공개,일자리 안정자금 지급결정 통지서,2018-10-08,고**,콜센터,처리완료,일자리 안정자금 지급결정 통지서는 어디서 수령할 수 있는건가요? 혹시 온라인으로 출력할 수 있나요?,콜센터,근로복지공단 콜센터입니다. 먼저 우리 공단 홈페이지에 대한 고객님의 관심에 감사드립니다.* 통지서 발급등에 관해서는 콜센터로 연락주시거나 고용․산재보험 토탈서비스(total.kcomwel.or.kr)회원 가입 후 이용가능하십니다.  - 토탈서비스 홈페이지 〉정보조회 〉일자리지원금 조회 〉지원금지급내역 조회  - 지원 월을 선택하면 지원 대상근로자 정보를 확인 할 수 있음보다 나은 서비스 제공을 위해 항상 노력하겠습니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거자료 등으로 사용할 수 없으니 참고하시기 바랍니다.
155980,공개,알바 일자리 안정자금,2018-10-07,김**,콜센터,처리완료,하루3시간 월 50 만원 아르바이트가 1명있는 사업장입니다. 의료보험공단에서는 일자리안정자금 받을 조건이 안 된다고 하네요. 초저임금적용되는데 왜 안되는지요?,콜센터,"고객님 안녕하십니까? 근로복지공단 콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. ○ 고객님께서 문의하신 내용과 관련하여 2018.10.08. 유선상 안내드린 바와 같이, 일자리 안정자금의 지원대상 기준은 아래와 같습니다.  ○ 고객님께서 문의하신 일자리 안정자금은 노동자를 30인미만(※공동주택 경비·청소원은 30인 이상 고용사업주도 지원)으로 고용하는 사업(주)에 대해 지원하며, 지원대상 사업의 규모 판단시 개인은 사업자등록 단위, 법인은 법인 단위(법인의 모든 사업)로 판단하여 사업 규모가 30명 미만인 경우에 지원금 신청 이전 1개월 이상 고용 유지 및 일자리 안정자금 기준임금(최저임금 이상 월평균보수 190만원미만)에 해당하는 경우 지원이 가능합니다. - 다만, 사업주가 ① 국가, 지자체, 공공기관 ② 고소득 사업주(과세소득 5억원초과) ③ 임금체불 명단 공개중인 사업주 ④ 국가․지방자치단체 인건비 등 재정지원 사업주 ⑤ 인위적 고용조정 사업주 ⑥ 최저임금 위반 사업주 ⑦ 신청월 이후 고용유지 의무 위반 사업주에 해당하는 경우와 근로자가 ⑧ 월평균보수 190만원 이상 ⑨ 1개월 미만 근로자((일용근로자: 일당 87,000원미만, 1개월 15일 이상 근무 시 지원가능), ⑩ 사업주의 특수관계인 ⑪ 전년도 보수수준 미만자 ⑫ 고용보험 미가입자(가입대상에 한함)에 해당하는 경우에는 지원이 제한됩니다. - 주 40시간 미만 근로자에 대한 기준임금(최저임금 이상 월평균보수액 190만원 미만) 요건은 주 40시간 미만 근로자의 경우에도 월평균보수가 190만원 미만이어야 하며, 주 소정근로시간과 정액급여를 기준으로 산정한 시간급 정액급여가 최저임금의 100%(7,530원) 이상 약 120%(9,090원) 이하(※ 조리·음식 서비스업 종사자, 판매종사자, 단순노무종사자 등 소득세법 시행령 개정 직종은 135%(10,170원) 이하)인 경우 지급 가능합니다.  위의 답변으로 고객님께 조금이나마 도움이 되었길 바라며, 기타 궁금한 사항이 있으시면 근로복지공단 콜센터(☎ 1588-0075) 또는 관할 근로복지공단 지사로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 관할지사 연락처는 공단 홈페이지 > 공단 소개 > 조직안내 > 지역본부 및 지사 메뉴에서 검색 가능합니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시기 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시 바랍니다.  "
155962,공개,수급조건,2018-10-05,유**,콜센터,처리완료,"경남에 있는 어촌체험마을로서 해수부에서 최저임금1,580,000원을 전액 지원받고 있습니다. 올초에 신청시 신청서에 전액 지원이라고 체크를 했고 3개월간 일자리 안정자금을 받았습니다. 담당자라고 전화가 와서는 못줄돈을 우리가 받아간것처럼 왜 받았냐는 식으로 말을 했고 어쨋든 아니면 돌려준다고 하고 전화를 끈고 다른 여직원이 전화가 와서 안받는다는 신청를 다시 보냈습니다. 하지만 같은 경남이라도 다른지역 어촌체험마을은 아직까지 일자리자금을 받고있고 환수통보도 받지않고 있습니다. 답변요청드립니다.",콜센터,"고객님 안녕하십니까?근로복지공단 콜센터입니다.먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 상담등록하신 일자리 환수 조치 관련으로는 2018. 10. 08. 15:41분경 유선 안내드린 내용으로 답변을 갈음하겠습니다.기타 궁금한 사항이 있으시면 사업장 관할지사 및 근로복지공단 콜센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.지사찾기 : 근로복지공단홈페이지 → (화면 상단) 공단소개 → 전체조직도  → 지역본부 및 지사에서 사업장 관할 지역본부(복지사업부) 및 지사(경영복지부)연락처등을 확인할 수 있습니다. 환절기 건강 조심하시고, 남은 오후도 행복한 시간 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
155952,공개,일자리안정자금,2018-10-04,최**,콜센터,처리완료,일자리 안정자금에 대한 내용은 소득세 신고시 수익으로 잡아야 하나요? 그렇다면 1년간 내용을 어디에 물어봐서 자료를 받아서 처리해야 하나요?,콜센터," 고객님 안녕하십니까?근로복지공단콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 고객님의 ⌜소득세⌟관련 상담 내용은 국세청에서 관할하는 업무로 안타깝게도 우리 공단에서 안내드릴 수 없는 업무임을 양해해 주시기 바라며, 번거롭지만 국세청 대표전화 ☎126(국번없음) 또는 국세청홈페이지(http://www.hometaw.go.kr)>상담/제보>인터넷상담하기를 이용하시어 문의해 주시기 바랍니다. 일자리안정자금 지급내역은 고용·산재보험토탈서비스(http://total.kcomwel.or.kr)에 사업장 회원 가입하신 후 전자통지>일자리지원금통지서 조회 및 출력에서 확인하실 수 있으며, 인터넷으로 확인이 어려우실 경우 사업장 관할 근로복지공단 소속기관 경영복지부(복지사업부) 또는 근로복지공단콜센터(☎1588-0075)로 전화주셔서 발급을 요청하실 수 있습니다.  * 지사찾기 : 근로복지공단홈페이지 → 공단소개 → 조직안내 → 지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처 등을 상세하게 검색 가능합니다. 오늘도 행복한 하루 보내시길 바랍니다.※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. "
155870,공개,퇴사시 고용보험 상실코드에 따라서 일...,2018-09-27,홍**,콜센터,처리완료,저희 직원중 일부가 일자리안정자금지원을 받고 있는데요....  안정자금 지원대상자가 아닌 다른 직원이 퇴사를 할때 고용보험상실코드: 23번(경영상필요에의한 권고사직)일 경우 일자리안정자금 지원 대상자들한테 영향을 주는지요??  예를들어 권고사직 한 직원숫자만큼 지원대상자 숫자가 줄어든다든지 지원금액이 줄어든다든지요....,콜센터,"고객님 안녕하십니까?근로복지공단콜센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다. 고객님이 문의주신 일자리안정자금 지원요건 중 “고용유지”와 관련하여, 고용이 감소한 경우라 함은 지원대상이 아닌 근로자의 퇴사와는 무관하게 신청월 이후 “고용조정으로 안정자금 지원대상자(지원받았거나 지원중인 근로자)를 퇴직시키는 경우‘가 발생한 경우로, ‘고용피보험자격상실사유 중분류 23번(경영상 필요 및 회사 불황으로 인원 감축 등에 의한 퇴사(해고.권고사직.명예퇴직포함) 중 세분류 ①경영상 필요에 의한 감축 ②사업의 양도·양수·합병으로 ③인원감축을 위한 희망퇴직에 응해서 ④사업·부서가 폐지되고 신설된 법인으로 전직 ⑤회사의 업종전환에 적응하지 못해서 ⑥회사의 주문량·작업량 감소로’의 사유인 경우 우선 지급을 중단하고, “고용조정이 불가피하게 된 사업주”임이 소명되는 경우만 지급하고 소명되지 않으면 해당 월 다음달부터 지원(사업장 전체)이 종료됩니다.   위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 사업장 관할 근로복지공단 소속기관 경영복지부(복지사업부) 또는 근로복지공단콜센터(☎1588-0075)로 전화주시면 성심 성의껏 답변해 드리겠습니다.  * 지사찾기 : 근로복지공단홈페이지 → 공단소개 → 조직안내 →지역본부 및 지사에서 사업장 관할 지역본부 및 지사 연락처 등을 상세하게 검색 가능합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다. "
