글번호,공개여부,제목,등록일,작성자,처리지사,진행현황,내용,답변자,답변내용
144676,공개,건설공사 고용 산재보험 보험료 관련,2016-02-05,여**,광주고객지원센터,처리완료,여경란신축공사 공사가 3월로 미뤄져서 아직 공사가 시작되지 못했습니다 3월달 공사 시작 예정입니다  보험료는 3월달에 납부하는게 정상적일것 같습니다 참고해주세요,광주고객지원센터,"고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.  고객님께서 질의하신 내용을 동 건에 대한 처리를 담당하는 근로복지공단 성남지사 담당자(☎ 031-720-1124)에게 전달하였으며, 구체적인 내용을 2016. 02. 11. 10:25 경 고객님께 유선으로 답변 드렸습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
144669,공개,건설일용근로자 근로내역신고,2016-02-04,김**,광주고객지원센터,처리완료,건설 일용 근로자 근로내역 신고에 관해서 문의드립니다. 제가 작년 9월에 중간 입사를 한 상황이고 건설업은 잘 몰라서 그러는데요  건설 일용근로자인경우에는 3월에 일괄신고 하는 경우가 있는데  저희 사업장도 해야 하는지 확인 가능한지 문의드립니다. 제가 초보여서 잘 모릅니다. 알려주세요,광주고객지원센터," 근로복지공단 고객지원센터입니다.근로복지공단 홈페이지 방문을 진심으로 환영하오며, 고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 건설일용근로자 근로내역신고에 대한 답변입니다.  건설공사일용근로자 일용근로내역신고는 공사현장 관할 고용노동부 고용지원센터에 첨부된 소정양식을 제출하셔야 합니다.귀사가 원도급사이면서 건설업면허가 있는 경우는 근로복지공단 공사현장관할 지역본부 나 지사에 건설공사 사업개시신고서를 제출하시면 개시번호가 부여되고 그 개시번호가 고용노동부 고용지원센터와 연계되어 귀사(원도급사)로 하수급인 내역서를 신고안내문 발송을 합니다.원도급사는 하도업체가 있는 경우 하수급인 내역서를 고용센터로 제출하시고 그 처리 결과에 따라 하도급업체 개시 번호가 부여 됩니다. 그 부여된 하도급업체 개시번호는 하도업체가 각각 일용근로내용신고를 하시면 됩니다.귀사가 하도급업체이면서 공사현장이 고용보험 당연적용 현장(원도급사가 건설업면허가 있든지, 건설면허 없는 원도급사이면서 건설현장 총공사금액이 2,000만원 이상)  인 경우는 원도급사가 상기 절차에 따라 신고를 할 것이며 고용지원센터에서 하도급업체별로 부여된 사업개시번호에 귀사의 건설일용근로자 근로내역신고를 하시면 됩니다.(고용지원센터 국번없이 1350)건설일용근로자를 연도중에 신고하더라도 고용보험료 산정 부과와는 별도이며 매년 3월 31까지 건설일괄 및 건설본사 보험료신고를 하여 기 납부한 고용.산재보험료를 정산하게 됩니다.관련 고용보험법 제2조제6호 따른 일용근로자는 근로내용확인신고서를 제출한 경우 근로자 고용개시 신고 및 근로자 고용종료 신고를 한 것으로 봄 ※「고용보험법」제2조제6호에 따른 일용근로자란 1개월 미만 동안 고용되는 자를 말함 - 따라서, 사업주는 일용근로자에 대하여 근로내용확인신고서를 고용한 달의 다음달 15일까지 공단에 신고  자진신고 대상 사업장(건설업 및 벌목업)은 고용보험만 체크하여 작성(산재보험 근로자 고용정보 신고 대상이 아님)  여러 달을 근로내용확인신고서 한 장에 신고할 수 없으며 매월별로 각각 신고 ex) 2014. 5월과 2014. 6월 (일용)근로내용확인신고서를 한 장에 신고 할 수 없음 (파일작성시에도 동일, 해당 월이 다를 경우 다른 파일로 작성)  위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(전화 1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 업무처리 잘 되시길 바라고 늘 좋은 일만 가득하시길 바라겠습니다. 저희도 보다 더 나은 서비스를 제공하고자 항상 노력할 것이며, 이용해 주셔서 감사합니다.    *인터넷 질의 응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
144635,공개,"고용,산재보험 해지",2016-01-29,주**,광주고객지원센터,처리완료,"폐업으로 인하여 보험관계 소멸신고 및 근로자고용종료신고 하였습니다. 정상으로 신청 되었는지 여부와 근로자(알바)는 10/5 신고하여 11/30까지 근무 하였습니다. 제가 그동안 근로자고용종료신고를 하지 않고 있다가 폐업신고를 하면서 신청하게 되었습니다. 1/25날 2015년 11월, 12월 보험료를 모두 납부 하였는데, 혹 12월 납부분 환급과 현재 2016년 1월 납부로 나온 고지서는 어떻게 처리 되는지 문의 드립니다. 그리고 제가 신청한 신고 외 추가로 더 신고하여야 하는것이 있으면 알려 주시기 바랍니다.",광주고객지원센터," 근로복지공단 고객지원센터입니다.근로복지공단 홈페이지 방문을 진심으로 환영하오며, 고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 고용,산재보험 소멸신고 및 보험료 정산에 대한 답변은 2016년 1월 29일 13시 21분에 유선으로 회신하여 드렸으며 2016보수총액신고서(2015년귀속)를 첨부파일에 등재하였습니다. 위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(전화 1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 업무처리 잘 되시길 바라고 늘 좋은 일만 가득하시길 바라겠습니다. 저희도 보다 더 나은 서비스를 제공하고자 항상 노력할 것이며, 이용해 주셔서 감사합니다.    *인터넷 질의 응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
144601,공개,"고용보험 고용안정,직업능력개발 보험료...",2016-01-26,권**,광주고객지원센터,처리완료,"안녕하십니까? 고용보험 고용안정,직업능력개발 보험료 결정을 위한 상시근로자수 산정 관련 질의입니다. 고용보험법 제10조(적용제외) 제4호에는 사립학교교직원연급법의 적용을 받는자는 고용보험법을 적용받지 않은다라고 명시되어 있습니다. 그런데 고용보험 고용안정,직업능력개발 보험료 결정을 위한 상시근로자수 산정시에는 사학연금가입자까지 포함하여 근로자수를 산정하는지 궁금합니다. 법적용를 받지 않으면 상시근로자수를 산정할때도 제외시켜야하는게 당연하다고 생각되는데 왜 포함되어야 하는지 궁금합니다. 고용보험관련 각종 혜택(직장어린이집 포함)에 대해서는 사학연금가입사업장이라고 대부분 배제되고 있는데 보험요율 산정시에는 포함하도록 하여 보험료를 더 납부해야하는지 이해가 가지 않습니다. 고용보험법에 적용제외되는 사학연금가입자가 상시근로자에 포함되는 법적근거를 알려주시기 바랍니다. 이에 대한 정확하고 빠른 답변을 부탁드립니다.",광주고객지원센터," 근로복지공단 고객지원센터입니다.근로복지공단 홈페이지 방문을 진심으로 환영하오며, 고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 고용보험 고용안정.직업능력개발사업요율 결정을 위한 상시근로자수에 대한 답변입니다. 고용안정ㆍ직업능력개발사업의 보험료율은 “사업단위”로 결정되는 것이므로 당해 사업주가 행하는 “모든 사업”의 규모(법인, 단체, 기업 등)로 결정 -즉, ⅰ) 우선지원대상 기업여부 ⅱ) 총상시근로자수에 따라 보험요율이 결정됨 - 기업규모 판단을 위한 상시근로자수는 각 사업장의 근로자수를 모두 합한 수를 기준으로 하며, 다만, 주택법 제2조제2호의 규정에 의한 공동주택을 관리하는 사업의 경우에는 각 사업별로 상시근로자수를 산정함보험료징수법 시행령 제 12조(고용보험료율) 법 제 14조 제1항에 따른 고용보험료율은 다음호와 같다.1.고용안정.직업능력개발사업의 보험료율 : 다음각 목의 구분에 따른 보험료율가.상시근로자수가 150명 미만인 사업주의 사업: 1만분의 25나-라항 생략2.실업급여의 보험료율 : 1천분의 13제1항 제1호를 적용할때 상시근로자수는 해당 사업주가 하는 국내의 모든 사업의 상시근로자수를 합산한 수로 한다.다만, 주택법 제2조제2호에 따른 공동주택을 관리하는 사업의 경우에는 각 사업별로 상시근로자수를 산정한다. 적용범위 판단을 위한 상시근로자수 산정 기준 1) 고용보험  ｢고용보험법｣ 시행령 제2조제1항제1호에서 “상시 4명 이하의 근로자를 사용하는 사업”이란 해당 사업에서 상태적으로 고용하는 근로자의 수가 5명이 되지 아니하는 사업을 말하는 것으로서 이때 상시 근로자수 산정기준 및 적용시점은 ｢산재보험법｣시행령 제2조의2를 준용함 근로자 수에는 ｢고용보험법｣제10조 각 호 및 ｢고용령｣제3조제2항 각 호의 규정에 따라 법이 적용되지 아니하는 근로자를 포함하여 상용, 일용 등 고용형태를 불문하고 사실상 고용된 모든 근로자를 포함하여 산정(｢적용 및 부과업무 처리규정｣제9조제2항).    2) 산재보험  적용제외 근로자는 포함하지 않고, 일용근로자, 소정근로시간이 짧은 시간제근로자 등 고용형태를 불문하고 사실상 고용된 모든 근로자(타 법령에 의해 보상을 받는 근로자 제외)를 포함하여 상시근로자수 산정 산재보험법 시행령 제2조의2의 규정에 따라 산정 - ’10. 3. 26 ｢산재보험법｣ 시행령 일부개정으로 “상시근로자수의 산정 및 적용시점”에 관한 내용이 기존 고용노동부령에서 대통령령으로 상향 조정됨, 시행일 ’10. 3. 31   적용 부과 업무 처리규정(제9조) 제9조(상시근로자수의 산정 및 적용시점) ① 고용령 제2조제1항제1호에서 “상시 4명 이하의 근로자를 사용하는 사업”이란 해당 사업에서 상태적으로 고용하는 근로자 수가 5명이 되지 아니하는 사업을 말한다. 이 경우 상시 근로자수 산정기준 및 적용시점은 산재령 제2조의2를 준용한다. ② 제1항의 근로자수에는 고용법 제10조 각 호 및 고용령 제3조제2항 각 호에 따라 법이 적용되지 아니하는 근로자를 포함하며, 상용, 일용 등 고용형태를 불문하고 사실상 고용된 모든 근로자를 포함한다.    따라서 상시근로자수 산정에 있어 근로자수는 고용보험법에 적용되지 아니하는 근로자 사립학교교직원연금법의 적용을 받는 근로자를 포함하여 사실상 고용된 모든 근로자를 포함한다.   위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(전화 1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 업무처리 잘 되시길 바라고 늘 좋은 일만 가득하시길 바라겠습니다. 저희도 보다 더 나은 서비스를 제공하고자 항상 노력할 것이며, 이용해 주셔서 감사합니다.    *인터넷 질의 응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다."
144599,공개,고용보험가입 방법,2016-01-26,유**,광주고객지원센터,처리완료,"1인사업장으로 운영하다가, 16년 1월 15일경 사무보조 직원을 채용하여 고용보험에 가입하려고 홈페이지에 가입하여 ""보험관계성립신고서""를 작성하여 제출했습니다.  이렇게만 하면 가입이 되는건지요? 아니면 또 다른 절차가 있는건가 궁금합니다.  처리기일과 가입여부 확인방법도 알려주시면 좋겠습니다.",광주고객지원센터,"고객님 안녕하십니까?근로복지공단 고객지원센터입니다.먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 사항에 대한 답변은 2016.1.26. 15:20경 전화로 말씀드린 바와 같습니다. 근로복지공단서울북부지사 가입지원1부 박정운 담당자가 처리 중에 있으며, 추후 성립완료 여부에 대해서는 근로복지공단고객지원센터 1588-0075로 문의하시면 알려드릴 수 있습니다.기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
144592,공개,잘 모르겠습니다.,2016-01-25,서**,광주고객지원센터,처리완료,어린이집 인수후에 퇴직연금을 이어서 해려고 합니다.  교사중 퇴사한 분이 없어서 승계하여 계속 납부를 하려고 하는대요  복잡한 서류만 이해할 수 없는 서류가 많이 팩스로 왔네요  전화는 안돼고요 연락 바로 주셨으면 좋겠습니다.,광주고객지원센터,고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님의 질의는 지역본부 담당자와의 상담으로 해결 되었음을 확인하였습니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
144578,공개,산재보험 미가입 상태에서...,2016-01-23,박**,광주고객지원센터,처리완료,안녕하십니까 조그마한 음식점을 하는 자영업자입니다. 2015년7월01일 음식점을 오픈하여 운영하는데 산재보험을 미가입하였습니다. 근데 주방에서 일을 하는 주방장이 화상을 입고 병원에 입원하여(2주 진단) 산재보험 처리를 해 달라고 하는데 어떻게 해야 합니까...겨우겨우 하루살이를 유지하는 영세자영업자입니다. 산재 가입은 어떻게 해야 하며 과태료는 얼마나 되는지 궁금합니다. 정말 도움의 손길을 요청합니다.  자세한 설명 부탁드립니다. 감사합니다.,광주고객지원센터," 근로복지공단 고객지원센터입니다.근로복지공단 홈페이지 방문을 진심으로 환영하오며, 고객님의 관심에 깊이 감사드립니다.고객님이 문의하신 산재보험 미가입 재해에 대한 답변입니다.    고용보험 및 산재보험은 근로자를 1인 이상 고용한 사업장은 사업주가 보험관계성립신고 및 고용(취득)신고를 하여야 합니다. *보험료: 고용보험료는 사업주 및 배우자 동거친족을 제외한 근로자 급여의 1.55%로 이중 사업주는 0.9% 근로자는 0.65%를 부담하여야 합니다. 산재보험료는 근로자 급여의 1.08%로 사업주가 전액 부담합니다.  예) 주방장 월평균보수 200만원일 경우:  고용보험료는 2백만원*1.55%=31,000원(사업주부담금는 18,000원, 근로자부담금은 13,000원) 산재보험료는 2백만원*1.08%=21,600원 사업주 전액 부담(근로자 부담금 없음) 고용보험료는 사업주가 전액부담하고 근로자부담금은 급여지급시 급여의 0.65%씩 원천공제    *고용보험료의 과태료는 노동부고용센터에서 부과하며 5인 이상 사업장은 근로자 고용(취득)신고를 근로자 취득일(입사일)의 다음달 15일까지 신고를 하여야 하며 그렇지 않는 경우 신고일이 속한 다음달 15일이 넘도록 신고하지 않으면 근로자 1인 과태료 5만원 1인 미만 사업장인 경우는 신고일이 속한달 다음달 15일을 기산일로 6개월이 경과하여 신고한 경우 근로자 1인 과태료 5만원입니다.    *산재보험은 근로자 최초채용일로부터 14일 이내에 산재보험성립신고서를 제출하여야 하지만 사업주가 보험관계 성립신고를 게을리한 기간 중(보험관계 성립일부터 14일 도과)에 발생한 재해에 대해서는 급여징수금 발생. 보험에 가입신고를 하여야 할 기한이 만료된 날의 다음 날부터 보험가입신고를 한 날까지의 기간 중에 발생한 재해에 대한 요양급여ㆍ휴업급여ㆍ장해급여ㆍ간병급여ㆍ유족급여ㆍ상병보상연금에 대하여 지급 결정한 보험급여의 금액의 100분의 50에 해당하는 금액 *다만, 요양을 개시한 날(재해발생과 동시 사망한 경우는 그 재해발생일)부터 1년이 되는 날이 속하는 달의 말일까지 기간 중 급여청구사유가 발생한 보험급여에 한함 따라서 재해자의 병원비(요양비) 휴업급여가 발생하여 지급됨에 따라 그 금액의 절반을 사업주가 부담하여야 합니다.    산재요양신청절차 고용.산재보험 성립신고서 및 고용(취득)신고를 재해사실 있음에 체크하시고 재해자와 그 외 근로자 인적사항 모두 기재하여 근로복지공단 관할지사에 접수하시기 바랍니다.(팩스, 우편, 방문 등) 또한 산재보험 요양급여 및 휴업급여(최초분) 신청(청구)서를 작성하되 양식에는 사업주 날인, 재해자 날인, 병원 주치의 소견서(병원직인날인)가 필요하며 재해자의 급여대장 또는 급여를 확인할 수 있는 급여지급통장사본을 첨부하시기 바랍니다.    위의 답변으로 고객님의 궁금증이 해소되었기를 바라며, 답변이 충분하지 않았거나 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(전화 1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다.업무처리 잘 되시길 바라고 늘 좋은 일만 가득하시길 바라겠습니다. 저희도 보다 더 나은 서비스를 제공하고자 항상 노력할 것이며, 이용해 주셔서 감사합니다.*인터넷 질의 응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료 등으로 사용할 수 없으니 참고하시기 바랍니다.                "
144577,공개,상위 업체가 국내 산재 가입 시 하청...,2016-01-22,최**,광주고객지원센터,처리완료,"수고 많으십니다. 저희는 이번에 중국으로 약 한달간의 공사건으로 출장을 가게 되었습니다. 저흐에게 발주를 주신 상위 업체로부터 인원 섭외 및 공사 의뢰를 받고 임시 계약직으로 인원을 수배하여 들어가게 되었는데요, 이렇게 해외 공사의 경우 하청 업체에서 별도로 가입을 해야 할지요? 어디선가 들었는데 상위 업체에 산재 가입이 되어 있으면 그것이 우산 역활을하여 동일한 보험 혜택을 적용 받을 수 있다고 들었습니다. 또한, 근재 보험은 다르게 별도로 가입을 해야 하는지요? 1/31일 출국이라 급합니다. 감사합니다.",광주고객지원센터,"고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한 고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 내용에 대해 아래와 같이 답변해드리오니 업무에 참고하시기 바랍니다.1. 해외파견자 특례적용대상은 산재보험의 가입자(당연 및 임의가입자)인 경우에만 해외파견자에 대해 보험가입신청이 가능합니다.따라서, 국내 사업장에 근로자가 없고 해외파견만을 목적으로 근로자를 채용하여 채용과 동시에 해외 현지 사업장에 파견하는 경우에는 해외파견자 특례 가입이 불가능합니다.2. 건설업인 경우 국내 적용과 달리 하수급인이 소속 해외파견자에 대하여 해외파견자 보험가입함이 원칙이며, 원수급인이 하수급인 소속 해외파견자를 포함하여 보험가입 신청도 가능합니다.▣ 해외파견사업인 경우 국내 건설업의 적용과 달리 원수급인과 하수급인이 각각 보험가입신청함이 원칙3. 가입 신청방법o 사업주가 아래 사항을 기재하여 해외파견자 산재보험 가입신청서(공단 홈페이지-서식자료실에서 다운로드 가능)를 공단 관할지사 가입지원부에 제출- 해외파견자의 명단- 해외파견 사업장의 명칭 및 소재지- 해외파견기간- 해외파견자의 업무 내용- 해외파견자의 보수 지급 방법 및 지급액 4. 보험관계의 성립일o 해외파견자의 보험관계 성립일은 산재보험가입신청서를 접수한 날의 다음 날이며, 산재보험가입신청서 제출일 현재 파견예정자의 경우 그 출국일이 성립일이 됩니다.5. 국내 사업 또는 사업장에 소속되어 있으면서 해외사업장(해외 지점, 공사현장, 현지법인 등)에 일정기간 출장하여 업무를 수행하는 해외출장자는 해외파견자와 달리 국내의 사업 또는 사업장의 근로자로 보고 있어고객님께서 문의하신 내용만으로는 건설현장의 출장건에 대해서 고객지원센터에서는 정확하게 확인할 수 없으나 건설사업에 관한 기술지도, 작업지도, 등을 위하여 사명에 의하여 외국에 나가는 경우가 아닌 건설현장에서 업무를 행하는것이라면 해외파견근무에 해당되는것으로 판단되오니정확한 상담을 위해 사업장을 관할하는 근로복지공단  지사 가입지원부 담당자와 다시한번 상담을 받아보시는것이 좋을것 같습니다.근로복지공단 서울관악지사 담당자(이창희 과장,☎ 02-2109-2242) 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다."
144569,공개,등기임원 고용산재보험가입관련,2016-01-22,전**,광주고객지원센터,처리완료,"안녕하세요. 문의드립니다.  대표이사와 동일한 경영권을 갖는 등기임원의 경우 고용, 산재보험은 어떻게 되는지요? 고용, 산재보험에 가입 및 보험료를 납입하고 추후에 실업급여나 산재보험료등 적용을 받는 대상이 되는것인가요? 현재 고용, 산재보험에 가입 되어 보험료도 납입하고 있는데 만약 근로자가 아닌것으로 간주하여 적용대상이 되지 않는다면, 고용, 산재보험 가입을 해지 하면 되는것인지요? 해지하게 되면 그동안 납입한 것에 대한 환급은 가능한가요? 담당 실무자가 처리해야할 절차와 방법을 알려주시면 감사하겠습니다.   *** 질의내용 요약 1. 등기임원의 경우 고용, 산재보험 가입 및 추후 수급대상 가능 여부. 2. 근로자가 아닌것으로 간주하여 추후 수급대상이 아닌것으로 본다면, 현재 가입 되어 있는 등기임원은 고용, 산재보험 가입을 해지 해야 하는지? 해지 절차와 방법은 어떻게 되는지? 3. 그동안 납부한 것에 대한 환급 가능여부  이상입니다.  감사합니다. ^^",광주고객지원센터,"고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님의 질의에 대해 아래와 같이 답변 드리오니 참고하시기 바랍니다.1. 관련법령   - 산업재해보상보험법 제5조   - 고용보험법 제2조   - 고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 제2조2. 답변내용   1) 상기 법령에 의거 고용・산재보험에 따른 근로자는 근로기준법에 따른 근로자를 의미합니다. 즉, 직업의 종류와 관계없이 임금을 목적으로 사업이나 사업장에서 근로를 제공하는 자를 의미합니다.   2) 따라서, 회사 임원의 경우 등기부등본에 등재 되어 있다는 사실 만으로 근로자성이 부인되는 것은 아니며, 구체적인 사실관계에 따라 판단하여야 합니다.   3) 즉, 사업경영 담당자와 독립되어 사용종속관계 없이 법인과의 위임관계에서 업무대표권, 업무집행권 등을 가진 것인지, 업무대표권 또는 업무집행권 없이 사업주의 지시감독 하에 상시 근로를 제공하고 임금형태의 금품을 지급받는 경우에 해당 되는지 등을 종합적으로 검토하여 판단하여야 합니다.  4) 고객님의 질의 내용과 같이 대표이사와 동일한 경영권을 갖는 등기임원이라면 근로자성이 부인 될 것으로 추정되지만, 우리 고객지원센터는 일반적인 내용을 상담하는 기관으로 판단을 드릴 수 없기 때문에 사업장 관할 근로복지공단 지사(고용보험은 고용노동부 고용센터)의 판단을 받으셔야 합니다.  5) 판단 절차는 근로자 고용정보관련 취소신청서(공단 홈페이지 서식자료실 출력가능)를 작성하셔서 취소내용 확인 가능 자료를 첨부하여 사업장관할 근로복지공단 지사로 제출하시면 됩니다.(단, 고용보험은 고용센터의 안내를 받으시기 바랍니다.)  6) 근로자성이 부인되는 경우 고용・산재보험 고용정보취소신청의 처리 완료를 확인하신 후, 근로복지공단 지사 사업장 담당자에게 보험료 재산정을 요청하시고 반환을 신청하시면, 소멸시효 내(3년)의 보험료는 납부 할 보험료로 충당 또는 반환이 가능합니다.  기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.               "
144563,공개,과거 산재보험 가입내역을 알고 싶습니...,2016-01-21,박**,광주고객지원센터,처리완료,"경력증명을 하기 위해 과거 자료가 필요한데, 국민연금과 건강보험은 1988년부터 확인 가능하고 이전 내용은 확인하기 어렵습니다. 어떻게 하면 그 이전 가입내역을 확인할 수 있을까요? 제 기억으로는 당시 산재보상도 받았던 같은데요..  알고 싶은 기간은 1984년 이후 입니다.  수고하세요.",광주고객지원센터,"고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님의 질의에 대해 아래와 같이 답변 드리오니 참고하시기 바랍니다.  1. 고객님께서 1984년 이후 경력 확인을 위한 산재보험 가입내역 확인 가능여부에 대해 질의하셨습니다.  2. 산재보험은 법 개정으로 2011년부터 부과방식이 변경되었습니다. 즉, 근로자에 대한 고용정보를 2011년부터 관리하기 시작하였기 때문에 산재보험을 통한 근로자에 대한 정보는 2011년부터 확인이 가능합니다.  3. 참고로 고용보험은 그 이전부터 근로자에 대한 고용정보를 관리해 왔으므로 고용노동부 고용센터(☎ 국번없이 1350)에서 발급이 가능한지 문의해 보시는 것이 좋을것 같습니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
144547,공개,주주임원의 고용산재가입,2016-01-20,조**,광주고객지원센터,처리완료,추운 날씨에 수고가 많습니다. 저희는 주식회사입니다. 사모님께서 주주이면서 등기이사(임원)이고 배우자는 대표이사입니다. 세무사님께서 현재 주주임원인 사모님께서도 고용산재에 가입되어 있다고 하시더군요 그런데 주변에서 고용산재에 가입되어 있어도 업무중 사고났을때 보상을 받을 수 없다고 하는데 실제 어떻게 처리되는지 궁금합니다. 바쁘시더라도 빠른답변 부탁드립니다.,광주고객지원센터,"  고객님 안녕하십니까?근로복지공단 고객지원센터입니다.먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다고객님께서 문의하신 대표이사 배우자의 고용 및 산재보험 적용대상 근로자 여부에 대한 답변은 2016.1.21.10:00에 전화로 말씀드린 바와 같으며, 고객님 사업장을 관할하는 근로복지공단지사 담당자 연락처를 다음과 같이 알려드리니 참고하시기 바랍니다.담당자 : 근로복지공단경인지역본부 가입지원부 송선아(전화 032-451-9502)이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.  "
144526,공개,산재보험,2016-01-18,이**,광주고객지원센터,처리완료,일용직 - 근로내용확인신고를 하였는데 산재보험 가입이 되는건가요?,광주고객지원센터,고객님 안녕하십니까? 근로복지공단 고객지원센터입니다. 먼저 근로복지공단에 대한  고객님의 관심에 깊이 감사드립니다.고객님께서 문의하신 내용에 대해 2016년 1월 7일에 접수된 일용근로내용확인신고서 처리에 대해 2016.1.18. 15:35 경 유선으로 답변드렸습니다. 기타 궁금한 사항이 있으시면 근로복지공단 고객지원센터(☎1588-0075)로 전화를 주시면 성심 성의껏 답변해 드리겠습니다. 이용해 주셔서 감사합니다. 오늘도 행복한 하루 보내시길 바랍니다. ※ 인터넷 질의응답은 법적인 효력을 갖는 결정이나 판단이 아니므로 각종 권리 주장의 근거 또는 증거 자료등으로 사용할 수 없으니 참고하시기 바랍니다.
